Mac1,Mac2
201059,201032
200992,201032
201032,175252
200597,201032
201059,200992
201059,175252
201059,200597
200992,175252
200992,200597
200597,175252
155437,201060
201030,201060
201061,201060
201062,201060
201063,201060
200899,201060
201030,155437
155437,201061
201062,155437
201063,155437
200899,155437
201030,201061
201062,201030
201030,201063
200899,201030
201062,201061
201063,201061
200899,201061
201062,201063
200899,201062
200899,201063
200991,142282
200991,201038
201064,200991
142282,201038
201064,142282
201064,201038
201046,201065
201046,201066
200963,201046
200671,201046
144037,201046
201065,201066
200963,201065
200671,201065
144037,201065
200963,201066
200671,201066
144037,201066
200671,200963
144037,200963
200671,144037
200569,201067
201068,201067
201067,201069
201067,201070
201068,200569
200569,201069
200569,201070
201068,201069
201068,201070
201070,201069
200701,182258
200775,200701
200701,201071
201048,200701
200701,201050
200701,169072
200701,200599
200701,200636
200701,201072
200701,201073
200701,201074
200701,181555
200701,200591
200775,182258
182258,201071
201048,182258
182258,201050
182258,169072
182258,200599
182258,200636
182258,201072
182258,201073
182258,201074
182258,181555
182258,200591
200775,201071
200775,201048
200775,201050
200775,169072
200775,200599
200775,200636
200775,201072
200775,201073
200775,201074
200775,181555
200775,200591
201048,201071
201050,201071
169072,201071
201071,200599
200636,201071
201072,201071
201071,201073
201071,201074
181555,201071
200591,201071
201048,201050
201048,169072
201048,200599
201048,200636
201048,201072
201048,201073
201048,201074
201048,181555
201048,200591
169072,201050
201050,200599
201050,200636
201050,201072
201050,201073
201050,201074
181555,201050
200591,201050
169072,200599
169072,200636
169072,201072
169072,201073
169072,201074
169072,181555
169072,200591
200636,200599
201072,200599
201073,200599
201074,200599
181555,200599
200591,200599
200636,201072
200636,201073
200636,201074
181555,200636
200591,200636
201072,201073
201072,201074
181555,201072
200591,201072
201073,201074
181555,201073
200591,201073
181555,201074
200591,201074
181555,200591
201075,201076
201075,134787
201076,134787
201077,201078
200992,201078
201079,201078
201080,201078
201081,201078
201032,201078
200992,201077
201079,201077
201077,201080
201081,201077
201077,201032
201079,200992
200992,201080
200992,201081
200992,201032
201079,201080
201079,201081
201079,201032
201081,201080
201080,201032
201081,201032
200631,201082
201083,201084
201085,201083
201083,201086
201087,201083
201088,201083
201089,201083
201090,201083
201085,201084
201084,201086
201087,201084
201088,201084
201089,201084
201090,201084
201085,201086
201087,201085
201088,201085
201089,201085
201090,201085
201087,201086
201088,201086
201089,201086
201090,201086
201087,201088
201087,201089
201087,201090
201089,201088
201088,201090
201089,201090
201091,201092
201092,137759
201092,200646
201092,201093
201092,201094
201095,201092
201092,201096
201092,200597
201097,201092
201091,137759
201091,200646
201091,201093
201091,201094
201095,201091
201091,201096
201091,200597
201091,201097
137759,200646
137759,201093
137759,201094
201095,137759
137759,201096
137759,200597
201097,137759
200646,201093
200646,201094
201095,200646
200646,201096
200646,200597
201097,200646
201093,201094
201095,201093
201093,201096
201093,200597
201097,201093
201095,201094
201094,201096
201094,200597
201097,201094
201095,201096
201095,200597
201095,201097
200597,201096
201097,201096
201097,200597
200991,201098
200991,201099
200941,200991
200991,201100
200991,201101
200991,201102
200991,201103
201098,201099
200941,201098
201098,201100
201098,201101
201102,201098
201098,201103
200941,201099
201100,201099
201101,201099
201102,201099
201103,201099
200941,201100
200941,201101
200941,201102
200941,201103
201101,201100
201102,201100
201100,201103
201102,201101
201101,201103
201102,201103
201104,201105
201104,201106
201104,201066
201105,201106
201066,201105
201066,201106
201107,200972
201107,172424
200972,172424
200701,201108
200701,201109
200701,201110
200701,201111
200701,201112
201108,201109
201108,201110
201108,201111
201108,201112
201110,201109
201111,201109
201112,201109
201111,201110
201112,201110
201112,201111
201030,201113
201113,134787
200899,201113
201030,134787
200899,201030
200899,134787
200569,201114
200569,171599
200569,201115
200992,200569
200569,201080
200569,201116
171599,201114
201114,201115
200992,201114
201114,201080
201114,201116
171599,201115
200992,171599
171599,201080
171599,201116
200992,201115
201080,201115
201116,201115
200992,201080
200992,201116
201116,201080
200697,201117
201118,201117
201088,201117
181555,201117
201118,200697
201088,200697
181555,200697
201088,201118
181555,201118
201088,181555
201119,201120
201119,201121
201119,200631
201119,201087
201119,76668
201119,201122
201121,201120
201120,200631
201087,201120
201120,76668
201120,201122
201121,200631
201087,201121
201121,76668
201121,201122
201087,200631
76668,200631
201122,200631
201087,76668
201087,201122
201122,76668
201123,201077
201123,200597
201124,201123
201125,201123
201123,201126
201127,201123
201123,201058
200597,201077
201124,201077
201125,201077
201126,201077
201127,201077
201077,201058
201124,200597
201125,200597
201126,200597
201127,200597
200597,201058
201124,201125
201124,201126
201127,201124
201124,201058
201125,201126
201127,201125
201125,201058
201127,201126
201126,201058
201127,201058
201128,200991
201128,201066
200991,201066
200941,201129
200941,137759
200941,201130
200941,201104
201131,200941
137759,201129
201130,201129
201104,201129
201131,201129
137759,201130
201104,137759
201131,137759
201104,201130
201131,201130
201131,201104
200717,201076
173388,200717
200717,201132
200717,200720
200717,201091
200717,201133
200717,169904
173388,201076
201076,201132
200720,201076
201091,201076
201076,201133
201076,169904
173388,201132
173388,200720
173388,201091
173388,201133
173388,169904
200720,201132
201091,201132
201133,201132
201132,169904
201091,200720
200720,201133
200720,169904
201091,201133
201091,169904
201133,169904
201134,201135
201134,175252
201079,201134
201134,201136
201134,200899
201135,175252
201079,201135
201136,201135
200899,201135
201079,175252
201136,175252
200899,175252
201079,201136
201079,200899
200899,201136
201137,201138
137735,200631
137735,201115
137735,201118
137735,134787
200631,201115
201118,200631
200631,134787
201118,201115
134787,201115
201118,134787
201139,181555
201140,181555
171609,181555
201140,201139
171609,201139
201140,171609
200754,201141
200754,201142
200754,176370
200754,200876
200754,201143
201142,201141
176370,201141
200876,201141
201143,201141
201142,176370
201142,200876
201142,201143
176370,200876
201143,176370
201143,200876
201144,201145
201146,201145
200597,201145
201147,201145
201144,201146
201144,200597
201147,201144
201146,200597
201147,201146
201147,200597
200941,201148
200941,201149
200941,201150
200941,137759
200941,201151
200941,201152
201148,201149
201148,201150
201148,137759
201148,201151
201148,201152
201150,201149
137759,201149
201151,201149
201152,201149
201150,137759
201150,201151
201150,201152
137759,201151
137759,201152
201151,201152
201153,200779
171599,201153
201153,201154
201153,201155
171599,200779
201154,200779
201155,200779
171599,201154
171599,201155
201154,201155
201156,201157
185015,201157
201157,201158
201157,201159
201157,201160
201079,201157
201156,185015
201156,201158
201156,201159
201156,201160
201079,201156
185015,201158
185015,201159
185015,201160
201079,185015
201159,201158
201160,201158
201079,201158
201159,201160
201079,201159
201079,201160
201161,201162
201161,201163
200574,201161
201161,201133
139953,201161
201163,201162
200574,201162
201133,201162
139953,201162
200574,201163
201133,201163
139953,201163
200574,201133
200574,139953
139953,201133
201164,201165
201165,201076
201165,201166
201167,201165
201168,201165
200899,201165
201164,201076
201164,201166
201167,201164
201168,201164
200899,201164
201076,201166
201167,201076
201168,201076
200899,201076
201167,201166
201168,201166
200899,201166
201168,201167
200899,201167
200899,201168
171703,200631
171703,134787
201169,171703
201170,171703
171703,201171
200631,134787
201169,200631
201170,200631
200631,201171
201169,134787
201170,134787
134787,201171
201169,201170
201169,201171
201170,201171
201019,200754
201172,200754
200754,200876
201019,201172
201019,200876
201172,200876
201173,201174
201173,200979
201173,201175
201173,201176
201173,201177
201174,200979
201174,201175
201174,201176
201174,201177
200979,201175
200979,201176
201177,200979
201176,201175
201177,201175
201177,201176
201178,201179
201180,201179
201180,201178
201181,201182
201182,188721
201183,201182
201181,188721
201181,201183
201183,188721
201184,163127
201184,201185
201184,137759
201184,201186
201184,201187
163127,201185
137759,163127
163127,201186
163127,201187
137759,201185
201185,201186
201187,201185
137759,201186
137759,201187
201187,201186
201188,179679
179679,134727
201167,179679
201188,134727
201188,201167
201167,134727
201189,201190
200631,201190
134787,201190
201190,201191
201189,200631
201189,134787
201189,201191
200631,134787
200631,201191
134787,201191
201124,200799
201124,201192
200799,201192
200754,201164
200754,200802
200754,201193
200754,173388
200754,200574
200754,201194
201164,200802
201164,201193
173388,201164
200574,201164
201164,201194
200802,201193
173388,200802
200574,200802
200802,201194
173388,201193
200574,201193
201194,201193
173388,200574
173388,201194
